session_id_a,platform_a,session_id_b,platform_b,global_uid,expected_method,match_features
A_sess_00511_256c7174,A,B_sess_00512_839502a5,B,global_44ca99996cd44561,probabilistic,"{""ip_range"": ""10.242.255.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00513_fcb4c2c8,A,B_sess_00514_53c88de4,B,global_1b7ac3c89f3941ad,probabilistic,"{""ip_range"": ""10.188.0.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00515_0fba951b,A,B_sess_00516_5565acee,B,global_aa130075dca64930,probabilistic,"{""ip_range"": ""10.234.1.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00517_33e5df9b,A,B_sess_00518_5a38f22b,B,global_1f8ab006b52c4938,probabilistic,"{""ip_range"": ""10.15.2.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Los Angeles"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00519_9d505d69,A,B_sess_00520_7a958b72,B,global_aac4ea3061e0481c,probabilistic,"{""ip_range"": ""10.134.3.0/16"", ""device_type"": ""mobile"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00521_e83d2356,A,B_sess_00522_8a83c88d,B,global_d74acabe865a4998,probabilistic,"{""ip_range"": ""10.118.4.0/24"", ""device_type"": ""mobile"", ""location_city"": ""New York"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00523_79582c7f,A,B_sess_00524_bf17f25f,B,global_e70d8aabc169459b,probabilistic,"{""ip_range"": ""10.128.5.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00525_7494f6b5,A,B_sess_00526_008b6082,B,global_f7dc5ee4c380416e,probabilistic,"{""ip_range"": ""10.9.6.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00527_579daf29,A,B_sess_00528_0106118e,B,global_8ebdfc22ef354c77,probabilistic,"{""ip_range"": ""10.219.7.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00529_b4af0773,A,B_sess_00530_1b9e196f,B,global_0179562eceb5462a,probabilistic,"{""ip_range"": ""10.141.8.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00531_d89341e5,A,B_sess_00532_a32b1ee0,B,global_4b90d36abfd84a17,probabilistic,"{""ip_range"": ""10.135.9.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00533_00f8fcd3,A,B_sess_00534_4585735c,B,global_c718ff1a871a404f,probabilistic,"{""ip_range"": ""10.170.10.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00535_8e5d841d,A,B_sess_00536_02d99001,B,global_14529436919f4a21,probabilistic,"{""ip_range"": ""10.119.11.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00537_8b4d25e9,A,B_sess_00538_9583ced6,B,global_bfc977ea81534cc3,probabilistic,"{""ip_range"": ""10.149.12.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00539_177c8bb9,A,B_sess_00540_e145f090,B,global_e58c3794ff5949b1,probabilistic,"{""ip_range"": ""10.145.13.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00541_168ac7d5,A,B_sess_00542_5ef0d68b,B,global_3dfe1f679e6a4722,probabilistic,"{""ip_range"": ""10.115.14.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": null}"
A_sess_00543_881f33b5,A,B_sess_00544_0eb43ae4,B,global_5f65bbde7dc1475f,probabilistic,"{""ip_range"": ""10.162.15.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00545_6c654308,A,B_sess_00546_ef3c30f0,B,global_15c86648337b4e48,probabilistic,"{""ip_range"": ""10.133.16.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00547_d47044be,A,B_sess_00548_e9ee883d,B,global_72e4a4a3403b4f8e,probabilistic,"{""ip_range"": ""10.248.17.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00549_1b261b22,A,B_sess_00550_5849876b,B,global_ac6527650cad43f1,probabilistic,"{""ip_range"": ""10.1.18.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00551_8e3c8073,A,B_sess_00552_416a4f68,B,global_d226edf9a8404cf2,probabilistic,"{""ip_range"": ""10.69.19.0/24"", ""device_type"": ""mobile"", ""location_city"": ""New York"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00553_83090095,A,B_sess_00554_27ce790e,B,global_19816b00ff2c421a,probabilistic,"{""ip_range"": ""10.200.20.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00555_3b985a16,A,B_sess_00556_d55bbf41,B,global_9540ba71813a4387,probabilistic,"{""ip_range"": ""10.9.21.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Munich"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00557_0d8699dc,A,B_sess_00558_da8d16a2,B,global_a1a3e3ccafc04edb,probabilistic,"{""ip_range"": ""10.58.22.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00559_c712f3ce,A,B_sess_00560_63289a1a,B,global_3883ee38030c4fd9,probabilistic,"{""ip_range"": ""10.180.23.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00561_d74a97d8,A,B_sess_00562_1e05f35c,B,global_0f193a56df734265,probabilistic,"{""ip_range"": ""10.75.24.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00563_cb0821c5,A,B_sess_00564_f70c1a8a,B,global_9094f1939f9e4471,probabilistic,"{""ip_range"": ""10.33.25.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00565_c0492e01,A,B_sess_00566_dbd562ed,B,global_a41ba378726c47f3,probabilistic,"{""ip_range"": ""10.198.26.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00567_9cc99491,A,B_sess_00568_cf5c30f5,B,global_62b5ba26918c4b2b,probabilistic,"{""ip_range"": ""10.223.27.0/16"", ""device_type"": ""tablet"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00569_4130d862,A,B_sess_00570_81d2dc39,B,global_1902c9870e0e4eb3,probabilistic,"{""ip_range"": ""10.23.28.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00571_3264b5ec,A,B_sess_00572_cd82600a,B,global_b997bbeeb0344ce8,probabilistic,"{""ip_range"": ""10.68.29.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00573_e9c17b44,A,B_sess_00574_53c6154c,B,global_c8ba8874762440de,probabilistic,"{""ip_range"": ""10.234.30.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00575_be77e020,A,B_sess_00576_8258c4c9,B,global_2a001f8ef4044b28,probabilistic,"{""ip_range"": ""10.102.31.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00577_a9372d2c,A,B_sess_00578_45fd4cf7,B,global_50e2d09adb874919,probabilistic,"{""ip_range"": ""10.172.32.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00579_b97a574e,A,B_sess_00580_74c7e507,B,global_95458aed69924e54,probabilistic,"{""ip_range"": ""10.235.33.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00581_45da7c68,A,B_sess_00582_69b46c98,B,global_9c4913cf1d2d496e,probabilistic,"{""ip_range"": ""10.176.34.0/24"", ""device_type"": ""desktop"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00583_75f4f6fe,A,B_sess_00584_a43b65f2,B,global_af96b80aa25d4f2e,probabilistic,"{""ip_range"": ""10.45.35.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00585_87ec3e32,A,B_sess_00586_001282f8,B,global_5a811ad45e644d57,probabilistic,"{""ip_range"": ""10.147.36.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Los Angeles"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00587_06d8b663,A,B_sess_00588_2fe00be9,B,global_55fc08e77d1d4222,probabilistic,"{""ip_range"": ""10.54.37.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00589_692fa4a5,A,B_sess_00590_87804870,B,global_8166acc417394f7c,probabilistic,"{""ip_range"": ""10.25.38.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00591_a7fd9dcb,A,B_sess_00592_2dd0a697,B,global_8f907f78716c404a,probabilistic,"{""ip_range"": ""10.49.39.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00593_c7443b80,A,B_sess_00594_10c0d0a5,B,global_5623441919c94837,probabilistic,"{""ip_range"": ""10.185.40.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Munich"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00595_26dc394d,A,B_sess_00596_fb5c375c,B,global_33f8cff136a2429f,probabilistic,"{""ip_range"": ""10.169.41.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00597_517d9888,A,B_sess_00598_36b3d102,B,global_10f97d78f1a646b9,probabilistic,"{""ip_range"": ""10.185.42.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00599_438139f8,A,B_sess_00600_4ade855d,B,global_278b017ad4fe4e23,probabilistic,"{""ip_range"": ""10.142.43.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00601_1a5b249c,A,B_sess_00602_5fa84208,B,global_63f808e5bd6e4cbd,probabilistic,"{""ip_range"": ""10.1.44.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00603_73b00335,A,B_sess_00604_beae4fde,B,global_68887df12a7344f8,probabilistic,"{""ip_range"": ""10.50.45.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00605_96b25757,A,B_sess_00606_f66be95c,B,global_bb74b6669d134dd4,probabilistic,"{""ip_range"": ""10.76.46.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00607_c034523d,A,B_sess_00608_6d8fbfa7,B,global_7cced82267d7401c,probabilistic,"{""ip_range"": ""10.224.47.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00609_2f7e2538,A,B_sess_00610_e05f18a8,B,global_1d024259f56f4559,probabilistic,"{""ip_range"": ""10.73.48.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00611_9444f15c,A,B_sess_00612_1546ebfa,B,global_f472e1192bdf412f,probabilistic,"{""ip_range"": ""10.168.49.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00613_6322a201,A,B_sess_00614_886ab850,B,global_2d566ca15ada44bf,probabilistic,"{""ip_range"": ""10.42.50.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00615_a22a862e,A,B_sess_00616_0050ad65,B,global_228ab698196342a0,probabilistic,"{""ip_range"": ""10.94.51.0/16"", ""device_type"": ""tablet"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00617_17bd0857,A,B_sess_00618_2ea3c08e,B,global_549a022ae1f84abb,probabilistic,"{""ip_range"": ""10.220.52.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00619_eb16f5fc,A,B_sess_00620_67a3dda0,B,global_84d1e367f5d44fad,probabilistic,"{""ip_range"": ""10.192.53.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00621_48752dba,A,B_sess_00622_452b9568,B,global_2d5d72a24c12422c,probabilistic,"{""ip_range"": ""10.207.54.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00623_f8469e1d,A,B_sess_00624_4cc7b0c6,B,global_9b3c3581c20f45ee,probabilistic,"{""ip_range"": ""10.205.55.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00625_517700e5,A,B_sess_00626_9633a7a3,B,global_1123796732bd4faa,probabilistic,"{""ip_range"": ""10.20.56.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00627_5151b3d6,A,B_sess_00628_b04c8ef9,B,global_6b43f8eeb1f2425b,probabilistic,"{""ip_range"": ""10.198.57.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00629_4a483ce5,A,B_sess_00630_ece6b307,B,global_dec00ac605e140ad,probabilistic,"{""ip_range"": ""10.22.58.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00631_48c54dcd,A,B_sess_00632_e93769a7,B,global_fca7905cdb1649eb,probabilistic,"{""ip_range"": ""10.92.59.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00633_82953898,A,B_sess_00634_c30d95dd,B,global_2772de00642b4f9f,probabilistic,"{""ip_range"": ""10.29.60.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00635_1d68e474,A,B_sess_00636_e06788af,B,global_34cc548670c14c6c,probabilistic,"{""ip_range"": ""10.38.61.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00637_479048ba,A,B_sess_00638_07c49f99,B,global_90832ee5b11d4d59,probabilistic,"{""ip_range"": ""10.27.62.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Seoul"", ""location_country"": ""KR"", ""hashed_email"": null}"
A_sess_00639_60c2a4f0,A,B_sess_00640_a5e8bfaf,B,global_0ed8665bf0b448f6,probabilistic,"{""ip_range"": ""10.136.63.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00641_db779aec,A,B_sess_00642_019656b3,B,global_6ddf5d6d3d624de3,probabilistic,"{""ip_range"": ""10.175.64.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Seoul"", ""location_country"": ""KR"", ""hashed_email"": null}"
A_sess_00643_24ac20c2,A,B_sess_00644_029e5c19,B,global_8b62a4f44a8e4f60,probabilistic,"{""ip_range"": ""10.8.65.0/24"", ""device_type"": ""tablet"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00645_6dbd7deb,A,B_sess_00646_2427f804,B,global_78e45d0ba57442a8,probabilistic,"{""ip_range"": ""10.194.66.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00647_a5960f86,A,B_sess_00648_94fd31e3,B,global_f2958b6544d8420a,probabilistic,"{""ip_range"": ""10.131.67.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00649_3bdc8a37,A,B_sess_00650_1b5810ee,B,global_d393b9a4813e49aa,probabilistic,"{""ip_range"": ""10.53.68.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00651_2eca85b5,A,B_sess_00652_9045c483,B,global_13199e760f23439a,probabilistic,"{""ip_range"": ""10.211.69.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00653_96f46277,A,B_sess_00654_54008f8b,B,global_c537b12fc13b4267,probabilistic,"{""ip_range"": ""10.37.70.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00655_0486a8b6,A,B_sess_00656_87f6e06a,B,global_010edf228f33470a,probabilistic,"{""ip_range"": ""10.176.71.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00657_25b8bc42,A,B_sess_00658_a1b4c47b,B,global_e0b11339f5ee459f,probabilistic,"{""ip_range"": ""10.244.72.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00659_32bb2d93,A,B_sess_00660_fe0e1b98,B,global_e496608cf8074fd6,probabilistic,"{""ip_range"": ""10.47.73.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00661_710d8200,A,B_sess_00662_48b3f829,B,global_3413401b06254a25,probabilistic,"{""ip_range"": ""10.87.74.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00663_d3643e13,A,B_sess_00664_d173b0ab,B,global_c999e3b35c2d4d1f,probabilistic,"{""ip_range"": ""10.115.75.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00665_c1408be9,A,B_sess_00666_d4cd9b37,B,global_87439121124e46fd,probabilistic,"{""ip_range"": ""10.86.76.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00667_af6d3bc8,A,B_sess_00668_a68c4519,B,global_2eb7d4ed4ad44dd5,probabilistic,"{""ip_range"": ""10.184.77.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00669_9bb926a5,A,B_sess_00670_0032c566,B,global_25b6586345604c42,probabilistic,"{""ip_range"": ""10.189.78.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00671_938364d4,A,B_sess_00672_87397982,B,global_dd827d5d55324439,probabilistic,"{""ip_range"": ""10.151.79.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00673_9fdbbe29,A,B_sess_00674_25b45e41,B,global_95cf55d1bcd645f9,probabilistic,"{""ip_range"": ""10.224.80.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00675_a023c1ce,A,B_sess_00676_696c37b3,B,global_e5c48fdc7439427d,probabilistic,"{""ip_range"": ""10.136.81.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00677_16a9a4d5,A,B_sess_00678_195d54f2,B,global_8729353a88f5463a,probabilistic,"{""ip_range"": ""10.160.82.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00679_d0abd87d,A,B_sess_00680_bc825a73,B,global_2f4e993407c3473f,probabilistic,"{""ip_range"": ""10.51.83.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00681_b4bc3fa3,A,B_sess_00682_2fc815da,B,global_b50d021d1fc14cea,probabilistic,"{""ip_range"": ""10.249.84.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00683_af294385,A,B_sess_00684_40155b89,B,global_162050cdc0834af0,probabilistic,"{""ip_range"": ""10.83.85.0/24"", ""device_type"": ""mobile"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00685_d657138c,A,B_sess_00686_67a5052d,B,global_5b451773068a4b3f,probabilistic,"{""ip_range"": ""10.29.86.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00687_d00803ae,A,B_sess_00688_61ce7c63,B,global_c5eef86435ec4cb4,probabilistic,"{""ip_range"": ""10.204.87.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": null}"
A_sess_00689_a2d451a9,A,B_sess_00690_7b6122e0,B,global_fa68ca0172db4873,probabilistic,"{""ip_range"": ""10.70.88.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Seoul"", ""location_country"": ""KR"", ""hashed_email"": null}"
A_sess_00691_2950f4f3,A,B_sess_00692_a6be98a3,B,global_7c2dfcdfa09844dd,probabilistic,"{""ip_range"": ""10.149.89.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00693_969c48a2,A,B_sess_00694_d4c1acf1,B,global_185d94c3966a4572,probabilistic,"{""ip_range"": ""10.134.90.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Seoul"", ""location_country"": ""KR"", ""hashed_email"": null}"
A_sess_00695_b4fce27b,A,B_sess_00696_8f5a1986,B,global_aa4917106b6a4714,probabilistic,"{""ip_range"": ""10.163.91.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00697_09645736,A,B_sess_00698_1b44da68,B,global_ce153832087c46ea,probabilistic,"{""ip_range"": ""10.80.92.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Los Angeles"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00699_6116a062,A,B_sess_00700_1a608f6f,B,global_b52bf9f961cc4152,probabilistic,"{""ip_range"": ""10.26.93.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00701_ddf174cb,A,B_sess_00702_1c5041e9,B,global_b722a52bfd354a01,probabilistic,"{""ip_range"": ""10.150.94.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00703_7a9d3269,A,B_sess_00704_61300751,B,global_9f6a03ebf2604ba9,probabilistic,"{""ip_range"": ""10.241.95.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00705_9c30c93d,A,B_sess_00706_71b1a4ca,B,global_9b587d0526c8478c,probabilistic,"{""ip_range"": ""10.121.96.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00707_b0a99746,A,B_sess_00708_17449ed1,B,global_3513e1063c654cbc,probabilistic,"{""ip_range"": ""10.63.97.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": null}"
A_sess_00709_15aa610a,A,B_sess_00710_bcbc7814,B,global_edcbd8ab389f4b1c,probabilistic,"{""ip_range"": ""10.111.98.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00711_2808cb51,A,B_sess_00712_76eba6d5,B,global_238cb127f94b4f3e,probabilistic,"{""ip_range"": ""10.1.99.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00713_a2492fe2,A,B_sess_00714_ba6ee663,B,global_7928a362e7fa4a1b,probabilistic,"{""ip_range"": ""10.100.100.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00715_9d490ce9,A,B_sess_00716_11ab2afd,B,global_952ee659eb784c6f,probabilistic,"{""ip_range"": ""10.134.101.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00717_90375a0f,A,B_sess_00718_b44c7bf4,B,global_107346750ef54267,probabilistic,"{""ip_range"": ""10.137.102.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00719_a010c54b,A,B_sess_00720_d4f16706,B,global_7ac6870e8c3e4ef0,probabilistic,"{""ip_range"": ""10.164.103.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Munich"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00721_6d1903dc,A,B_sess_00722_f372640e,B,global_849d3aab962a4175,probabilistic,"{""ip_range"": ""10.112.104.0/16"", ""device_type"": ""mobile"", ""location_city"": ""New York"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00723_d029b5be,A,B_sess_00724_a5580fe0,B,global_7f2927fbbe394a09,probabilistic,"{""ip_range"": ""10.111.105.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00725_75d3bfa5,A,B_sess_00726_e68c439f,B,global_a8a34191d40f40d6,probabilistic,"{""ip_range"": ""10.208.106.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
