session_id_a,platform_a,session_id_b,platform_b,global_uid,expected_method,match_features
A_sess_00511_37803367,A,B_sess_00512_c79265b8,B,global_95328978a123434c,probabilistic,"{""ip_range"": ""10.242.255.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00513_8646c790,A,B_sess_00514_c7d3ffcc,B,global_0f212fbdcf4b465a,probabilistic,"{""ip_range"": ""10.188.0.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00515_73d09fbd,A,B_sess_00516_b5bd5dde,B,global_49ae8d603d4a4099,probabilistic,"{""ip_range"": ""10.234.1.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00517_046232f7,A,B_sess_00518_922bee72,B,global_1480e0831aa84f3b,probabilistic,"{""ip_range"": ""10.15.2.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Los Angeles"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00519_dfd0f9f6,A,B_sess_00520_d04456e5,B,global_e58ead9367184494,probabilistic,"{""ip_range"": ""10.134.3.0/16"", ""device_type"": ""mobile"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00521_f3e625d4,A,B_sess_00522_f3968bbe,B,global_005c8c6c709d4d3b,probabilistic,"{""ip_range"": ""10.118.4.0/24"", ""device_type"": ""mobile"", ""location_city"": ""New York"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00523_8ffc06e4,A,B_sess_00524_def7ff35,B,global_d24dcf01421745cf,probabilistic,"{""ip_range"": ""10.128.5.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00525_d23bd11c,A,B_sess_00526_dd0a7ec2,B,global_e7a78f1a98564914,probabilistic,"{""ip_range"": ""10.9.6.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00527_6dcf5e87,A,B_sess_00528_2a4adfe8,B,global_be3e2972c1f84f1e,probabilistic,"{""ip_range"": ""10.219.7.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00529_32b51980,A,B_sess_00530_3db19509,B,global_030be1f4f05f4314,probabilistic,"{""ip_range"": ""10.141.8.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00531_aac34e1f,A,B_sess_00532_faf6ed1e,B,global_f83aede7ec554ea0,probabilistic,"{""ip_range"": ""10.135.9.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00533_272ac08b,A,B_sess_00534_683f46a7,B,global_4942deb3c63d4e60,probabilistic,"{""ip_range"": ""10.170.10.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00535_2927ea10,A,B_sess_00536_beff5c59,B,global_65fd28f23b184199,probabilistic,"{""ip_range"": ""10.119.11.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00537_d150e31d,A,B_sess_00538_50057612,B,global_7b320b90370c4a80,probabilistic,"{""ip_range"": ""10.149.12.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00539_78f0b9ee,A,B_sess_00540_4ba6fd80,B,global_9daa8805d6404c1a,probabilistic,"{""ip_range"": ""10.145.13.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00541_82a50aaf,A,B_sess_00542_90fe71d2,B,global_39f2a9ca1f55463b,probabilistic,"{""ip_range"": ""10.115.14.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": null}"
A_sess_00543_49d83ff0,A,B_sess_00544_6a2ca13f,B,global_fc7c1ddca0fd4e2d,probabilistic,"{""ip_range"": ""10.162.15.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00545_a0df3531,A,B_sess_00546_e380120a,B,global_94f7b3c49b454f6a,probabilistic,"{""ip_range"": ""10.133.16.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00547_48c02424,A,B_sess_00548_90a2d317,B,global_f5ef9d8a4a7a48fe,probabilistic,"{""ip_range"": ""10.248.17.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00549_f1c7f6fe,A,B_sess_00550_244f36bf,B,global_f6e6907e81774204,probabilistic,"{""ip_range"": ""10.1.18.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00551_fa27ebbe,A,B_sess_00552_18a34e10,B,global_23b60b743634453e,probabilistic,"{""ip_range"": ""10.69.19.0/24"", ""device_type"": ""mobile"", ""location_city"": ""New York"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00553_ec268c10,A,B_sess_00554_707d4bb2,B,global_e6fa7f6397ec4c77,probabilistic,"{""ip_range"": ""10.200.20.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00555_296d733b,A,B_sess_00556_cdbb440e,B,global_78e09e1ae84344ab,probabilistic,"{""ip_range"": ""10.9.21.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Munich"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00557_ed4a1697,A,B_sess_00558_5ae3a3bc,B,global_d04b670d2efe4f4d,probabilistic,"{""ip_range"": ""10.58.22.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00559_0388c10e,A,B_sess_00560_08f8b18c,B,global_b4b756bba2224530,probabilistic,"{""ip_range"": ""10.180.23.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00561_178fac43,A,B_sess_00562_21f8a99c,B,global_1436bb6832264230,probabilistic,"{""ip_range"": ""10.75.24.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00563_c32315d9,A,B_sess_00564_dbbca685,B,global_dabb4a6db497407f,probabilistic,"{""ip_range"": ""10.33.25.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00565_7759bf26,A,B_sess_00566_288666fb,B,global_05fe2e6a5b484d24,probabilistic,"{""ip_range"": ""10.198.26.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00567_eea6a23d,A,B_sess_00568_c9d03c00,B,global_50464e422f894009,probabilistic,"{""ip_range"": ""10.223.27.0/16"", ""device_type"": ""tablet"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00569_d604cac1,A,B_sess_00570_947b5be5,B,global_457a167c77f840b8,probabilistic,"{""ip_range"": ""10.23.28.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00571_840c2f0a,A,B_sess_00572_eac1df7d,B,global_375eebd7ea1d4181,probabilistic,"{""ip_range"": ""10.68.29.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00573_785f0c64,A,B_sess_00574_7488124a,B,global_3c31b8c1f7d34bd8,probabilistic,"{""ip_range"": ""10.234.30.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00575_13fbcde8,A,B_sess_00576_753af9d4,B,global_c6e89e9877c443da,probabilistic,"{""ip_range"": ""10.102.31.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00577_a25dc7b9,A,B_sess_00578_40ea6bfd,B,global_01eed7030a6a41e6,probabilistic,"{""ip_range"": ""10.172.32.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00579_f2b80674,A,B_sess_00580_b0feafe5,B,global_4263828b83b34b88,probabilistic,"{""ip_range"": ""10.235.33.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00581_f0710f8b,A,B_sess_00582_0ed28692,B,global_c1cd786ad2524289,probabilistic,"{""ip_range"": ""10.176.34.0/24"", ""device_type"": ""desktop"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00583_b5288c9b,A,B_sess_00584_40b66b97,B,global_ab367e04e220491d,probabilistic,"{""ip_range"": ""10.45.35.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00585_4587d308,A,B_sess_00586_ae70d182,B,global_76b559667ad64818,probabilistic,"{""ip_range"": ""10.147.36.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Los Angeles"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00587_c92fb520,A,B_sess_00588_363306fd,B,global_d64799b7c18e4400,probabilistic,"{""ip_range"": ""10.54.37.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00589_df50df88,A,B_sess_00590_e15361a9,B,global_2aec06a453f54830,probabilistic,"{""ip_range"": ""10.25.38.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00591_0dc9203f,A,B_sess_00592_b019519a,B,global_ce18c1f6ee3e4979,probabilistic,"{""ip_range"": ""10.49.39.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00593_1c461b71,A,B_sess_00594_e83af2e1,B,global_a9efa8cd19fa4cdb,probabilistic,"{""ip_range"": ""10.185.40.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Munich"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00595_6f063f5f,A,B_sess_00596_e6d8dcba,B,global_8d6820bf2caf4a43,probabilistic,"{""ip_range"": ""10.169.41.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Sydney"", ""location_country"": ""AU"", ""hashed_email"": null}"
A_sess_00597_fae8ac27,A,B_sess_00598_986191ed,B,global_887bb63da34341c9,probabilistic,"{""ip_range"": ""10.185.42.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00599_1dbbd83d,A,B_sess_00600_a3d603ba,B,global_3cb723062b144f6a,probabilistic,"{""ip_range"": ""10.142.43.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Singapore"", ""location_country"": ""SG"", ""hashed_email"": null}"
A_sess_00601_079be999,A,B_sess_00602_7db6e986,B,global_bbd3eb8e8d38468a,probabilistic,"{""ip_range"": ""10.1.44.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00603_6cc138f0,A,B_sess_00604_ca95d4bf,B,global_17efa9f535154333,probabilistic,"{""ip_range"": ""10.50.45.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00605_5809d86c,A,B_sess_00606_aa7e82fc,B,global_27b62eb043f54480,probabilistic,"{""ip_range"": ""10.76.46.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00607_c449a535,A,B_sess_00608_9a7320f9,B,global_0441b1c9b2e04192,probabilistic,"{""ip_range"": ""10.224.47.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00609_a740cb29,A,B_sess_00610_7ca846f3,B,global_30505d919e434aa5,probabilistic,"{""ip_range"": ""10.73.48.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00611_421629d2,A,B_sess_00612_83ef99b5,B,global_a0d570fdc8ed4119,probabilistic,"{""ip_range"": ""10.168.49.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00613_26000e6f,A,B_sess_00614_9859067b,B,global_cec63fbe65c54d65,probabilistic,"{""ip_range"": ""10.42.50.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00615_f61144ac,A,B_sess_00616_468a463b,B,global_32f6648253aa47ec,probabilistic,"{""ip_range"": ""10.94.51.0/16"", ""device_type"": ""tablet"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00617_205cd69b,A,B_sess_00618_ca5bebaa,B,global_37841562fd9d495f,probabilistic,"{""ip_range"": ""10.220.52.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00619_ad23d0c0,A,B_sess_00620_d748d2ee,B,global_84f885586eef4c6f,probabilistic,"{""ip_range"": ""10.192.53.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00621_33e141be,A,B_sess_00622_b046a29d,B,global_e0b24fac57f746c0,probabilistic,"{""ip_range"": ""10.207.54.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00623_fa92e86b,A,B_sess_00624_43d14773,B,global_a18d5fc83d964f77,probabilistic,"{""ip_range"": ""10.205.55.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00625_75a5cd68,A,B_sess_00626_1868f604,B,global_bff75a50358c43b7,probabilistic,"{""ip_range"": ""10.20.56.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00627_f55ea103,A,B_sess_00628_6033bb18,B,global_1133fe61a31b4370,probabilistic,"{""ip_range"": ""10.198.57.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00629_1e11bbb7,A,B_sess_00630_8ddd76d8,B,global_c27655e5006d430a,probabilistic,"{""ip_range"": ""10.22.58.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00631_d148f201,A,B_sess_00632_fcf6d5a4,B,global_d3758864ed544823,probabilistic,"{""ip_range"": ""10.92.59.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00633_6ca39ef6,A,B_sess_00634_8fcb3d76,B,global_94e0dd4b0b584ab9,probabilistic,"{""ip_range"": ""10.29.60.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Osaka"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00635_af79b572,A,B_sess_00636_c739f4ca,B,global_384be638481c4eb6,probabilistic,"{""ip_range"": ""10.38.61.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00637_d079ebd4,A,B_sess_00638_76f2effd,B,global_27b0ba9cc2ef4495,probabilistic,"{""ip_range"": ""10.27.62.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Seoul"", ""location_country"": ""KR"", ""hashed_email"": null}"
A_sess_00639_61f0153e,A,B_sess_00640_0fa7353c,B,global_0767489a421341f1,probabilistic,"{""ip_range"": ""10.136.63.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00641_51e93fed,A,B_sess_00642_81417135,B,global_3d134210e9aa4640,probabilistic,"{""ip_range"": ""10.175.64.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Seoul"", ""location_country"": ""KR"", ""hashed_email"": null}"
A_sess_00643_e46c06b9,A,B_sess_00644_ec7bdaa3,B,global_2b808db3030f4d91,probabilistic,"{""ip_range"": ""10.8.65.0/24"", ""device_type"": ""tablet"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00645_046a3f63,A,B_sess_00646_df59f429,B,global_2e081ed0bc384ea3,probabilistic,"{""ip_range"": ""10.194.66.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00647_019b6d6c,A,B_sess_00648_f915fe94,B,global_5a816f7181304640,probabilistic,"{""ip_range"": ""10.131.67.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00649_ce540a25,A,B_sess_00650_99ba2165,B,global_871d8a7cf69e4500,probabilistic,"{""ip_range"": ""10.53.68.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00651_cf809cf2,A,B_sess_00652_6e68e27d,B,global_27ca09d565a246f1,probabilistic,"{""ip_range"": ""10.211.69.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00653_111f7617,A,B_sess_00654_76024692,B,global_574feb93dc834c74,probabilistic,"{""ip_range"": ""10.37.70.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00655_ecbeff8e,A,B_sess_00656_2bc839a4,B,global_77d822fdaa6048d1,probabilistic,"{""ip_range"": ""10.176.71.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00657_dc62fac8,A,B_sess_00658_65d8a1a1,B,global_b0519231d4084948,probabilistic,"{""ip_range"": ""10.244.72.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00659_4f1ef806,A,B_sess_00660_336ba541,B,global_d24fa0b99ab443ef,probabilistic,"{""ip_range"": ""10.47.73.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Mexico City"", ""location_country"": ""MX"", ""hashed_email"": null}"
A_sess_00661_8a4d0d98,A,B_sess_00662_44376400,B,global_3d49755484f34569,probabilistic,"{""ip_range"": ""10.87.74.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00663_80311bbf,A,B_sess_00664_dbadacc2,B,global_e457c03e975b4172,probabilistic,"{""ip_range"": ""10.115.75.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00665_64343ccf,A,B_sess_00666_aa8ffaa2,B,global_e400dbea95114393,probabilistic,"{""ip_range"": ""10.86.76.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00667_cf80a6e9,A,B_sess_00668_7d901ef8,B,global_043a891fd8e643f0,probabilistic,"{""ip_range"": ""10.184.77.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00669_1573c12f,A,B_sess_00670_10b8c6b3,B,global_60216c878e274e3c,probabilistic,"{""ip_range"": ""10.189.78.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00671_084c02d3,A,B_sess_00672_8978be89,B,global_312ec5ad2cee47af,probabilistic,"{""ip_range"": ""10.151.79.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00673_8a8eb4f0,A,B_sess_00674_27c6449f,B,global_381299a214a040ee,probabilistic,"{""ip_range"": ""10.224.80.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00675_36d1370b,A,B_sess_00676_dae36ac9,B,global_09319529f7494336,probabilistic,"{""ip_range"": ""10.136.81.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Houston"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00677_387e3a6d,A,B_sess_00678_a79bdd80,B,global_0f335ca8201147f6,probabilistic,"{""ip_range"": ""10.160.82.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Toronto"", ""location_country"": ""CA"", ""hashed_email"": null}"
A_sess_00679_8b4bb1e2,A,B_sess_00680_56855b2d,B,global_0ecd4b9e0ace48d1,probabilistic,"{""ip_range"": ""10.51.83.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00681_f60ad074,A,B_sess_00682_041c15f0,B,global_cecc3f943a704bb9,probabilistic,"{""ip_range"": ""10.249.84.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00683_17eeb585,A,B_sess_00684_ad34aeff,B,global_da7f217bf973492e,probabilistic,"{""ip_range"": ""10.83.85.0/24"", ""device_type"": ""mobile"", ""location_city"": ""London"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00685_c7be814f,A,B_sess_00686_b5e43999,B,global_743268e1b53c4baf,probabilistic,"{""ip_range"": ""10.29.86.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Berlin"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00687_ddd09dcc,A,B_sess_00688_3f4c9be9,B,global_e5c3701e56ac46b7,probabilistic,"{""ip_range"": ""10.204.87.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": null}"
A_sess_00689_c86b4fb0,A,B_sess_00690_35d72816,B,global_736040d8497d489b,probabilistic,"{""ip_range"": ""10.70.88.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Seoul"", ""location_country"": ""KR"", ""hashed_email"": null}"
A_sess_00691_b35733bf,A,B_sess_00692_7b2a44be,B,global_194f8b8eefd84748,probabilistic,"{""ip_range"": ""10.149.89.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00693_afeca888,A,B_sess_00694_30f634d6,B,global_b530270119df49c0,probabilistic,"{""ip_range"": ""10.134.90.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Seoul"", ""location_country"": ""KR"", ""hashed_email"": null}"
A_sess_00695_29bb7be9,A,B_sess_00696_f32ada71,B,global_0e45f90a92784d2c,probabilistic,"{""ip_range"": ""10.163.91.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00697_8dacf53a,A,B_sess_00698_5fe63653,B,global_b923618604f149ef,probabilistic,"{""ip_range"": ""10.80.92.0/24"", ""device_type"": ""desktop"", ""location_city"": ""Los Angeles"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00699_7a9b7156,A,B_sess_00700_add0dc16,B,global_c51970cd0f2b4e06,probabilistic,"{""ip_range"": ""10.26.93.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00701_8ba63cd5,A,B_sess_00702_aea1ef3e,B,global_78c64f957c7a4962,probabilistic,"{""ip_range"": ""10.150.94.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Chicago"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00703_1e3fca02,A,B_sess_00704_09360807,B,global_1b57ec44cbfb4cf6,probabilistic,"{""ip_range"": ""10.241.95.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Mumbai"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00705_c8621437,A,B_sess_00706_816e73fe,B,global_de22cd0ae9034f36,probabilistic,"{""ip_range"": ""10.121.96.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Amsterdam"", ""location_country"": ""NL"", ""hashed_email"": null}"
A_sess_00707_29e97a4e,A,B_sess_00708_b2fad54d,B,global_aa87f3650dd84fd5,probabilistic,"{""ip_range"": ""10.63.97.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Sao Paulo"", ""location_country"": ""BR"", ""hashed_email"": null}"
A_sess_00709_180490be,A,B_sess_00710_486c1da6,B,global_f10848a671424a70,probabilistic,"{""ip_range"": ""10.111.98.0/24"", ""device_type"": ""tablet"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00711_3ff16554,A,B_sess_00712_a18ff644,B,global_0aeb270757cf430d,probabilistic,"{""ip_range"": ""10.1.99.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Paris"", ""location_country"": ""FR"", ""hashed_email"": null}"
A_sess_00713_5f78824e,A,B_sess_00714_03071aa3,B,global_2e992b31a99449d4,probabilistic,"{""ip_range"": ""10.100.100.0/16"", ""device_type"": ""mobile"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
A_sess_00715_5f3f2bc4,A,B_sess_00716_d9a089c4,B,global_3021569cf8774085,probabilistic,"{""ip_range"": ""10.134.101.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Tokyo"", ""location_country"": ""JP"", ""hashed_email"": null}"
A_sess_00717_9d5815bb,A,B_sess_00718_e795c799,B,global_74fc32b76ee64050,probabilistic,"{""ip_range"": ""10.137.102.0/16"", ""device_type"": ""desktop"", ""location_city"": ""Manchester"", ""location_country"": ""GB"", ""hashed_email"": null}"
A_sess_00719_cd9ea48e,A,B_sess_00720_27509dd3,B,global_c6bd4e7492d147c0,probabilistic,"{""ip_range"": ""10.164.103.0/16"", ""device_type"": ""tablet"", ""location_city"": ""Munich"", ""location_country"": ""DE"", ""hashed_email"": null}"
A_sess_00721_3f23cb5b,A,B_sess_00722_6f734d3f,B,global_35b488da2e0a4090,probabilistic,"{""ip_range"": ""10.112.104.0/16"", ""device_type"": ""mobile"", ""location_city"": ""New York"", ""location_country"": ""US"", ""hashed_email"": null}"
A_sess_00723_e51fa7f9,A,B_sess_00724_b25676fb,B,global_b2aef57e4048449a,probabilistic,"{""ip_range"": ""10.111.105.0/24"", ""device_type"": ""mobile"", ""location_city"": ""Bangalore"", ""location_country"": ""IN"", ""hashed_email"": null}"
